Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2023-03607,2023-11-25,2023-11-28,Standard Class,Mary Guerra,Consumer,Columbus,Ohio,Central,Technology,Laptops,MacBook Air M3,1154.67,1,0.0,271.53
ORD-2023-00077,2023-11-25,2023-11-29,Standard Class,Angela Lopez,Home Office,Sacramento,California,West,Office Supplies,Paper,Cardstock 250 Sheets,112.15,5,0.3,9.71
ORD-2023-08889,2023-11-25,2023-11-27,Same Day,Emily Rush,Corporate,Memphis,Tennessee,South,Office Supplies,Storage,Drawer Organizer,70.98,3,0.0,17.61
ORD-2023-07728,2023-11-25,2023-11-30,First Class,Bradley Jones,Home Office,San Antonio,Texas,South,Technology,Accessories,Logitech MX Master,283.98,3,0.15,75.48
ORD-2023-03256,2023-11-25,2023-11-29,Second Class,Tammy Morris,Consumer,Washington,District of Columbia,East,Office Supplies,Storage,Tape Dispenser Heavy,172.58,10,0.15,60.31
ORD-2023-00980,2023-11-25,2023-11-26,Second Class,David Rodriguez,Corporate,Washington,District of Columbia,East,Furniture,Bookcases,Glass Display Case,501.9,2,0.1,86.77
ORD-2023-07016,2023-11-25,2023-11-28,Standard Class,Edward Shields,Corporate,Washington,District of Columbia,East,Office Supplies,Art Supplies,Pen Set Professional,157.1,5,0.2,36.28
ORD-2023-00606,2023-11-26,2023-11-28,Standard Class,Todd Rosales MD,Consumer,Nashville,Tennessee,South,Technology,Phones,Samsung Galaxy S24,3425.69,5,0.15,664.3
ORD-2023-01269,2023-11-26,2023-11-29,Standard Class,Bernard Smith,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,387.65,2,0.0,32.13
ORD-2023-02953,2023-11-26,2023-12-01,Standard Class,Kevin Christian,Home Office,Baltimore,Maryland,East,Technology,Laptops,ThinkPad X1 Carbon,8614.35,7,0.05,1457.48
ORD-2023-09578,2023-11-26,2023-11-30,First Class,Sarah Wolfe,Home Office,Salt Lake City,Utah,West,Office Supplies,Binders,3-Ring Binder Set,112.28,6,0.0,37.24
ORD-2023-07563,2023-11-26,2023-11-28,Standard Class,Susan Howard,Consumer,Columbus,Ohio,Central,Furniture,Tables,Corner Desk L-Shape,392.92,1,0.05,87.93
ORD-2023-09916,2023-11-26,2023-11-30,Second Class,Jacob Brady,Corporate,Birmingham,Alabama,South,Technology,Accessories,Webcam HD 1080p,228.33,3,0.15,56.5
ORD-2023-03373,2023-11-26,2023-11-30,Standard Class,Nicholas Beard,Consumer,Philadelphia,Pennsylvania,East,Technology,Laptops,HP Spectre x360,10535.51,10,0.1,1662.6
ORD-2023-02627,2023-11-26,2023-11-30,Second Class,Mark Weber,Home Office,Portland,Oregon,West,Furniture,Chairs,Executive Leather Chair,804.27,2,0.2,-117.46
ORD-2023-05592,2023-11-26,2023-11-28,Standard Class,Alexandria Vaughn,Consumer,Kansas City,Missouri,Central,Office Supplies,Storage,Storage Boxes 12-Pack,89.2,3,0.1,28.22
ORD-2023-08344,2023-11-26,2023-11-29,Standard Class,Thomas Olson,Consumer,Dallas,Texas,Central,Furniture,Chairs,Standing Desk Stool,173.25,1,0.0,21.18
ORD-2023-07682,2023-11-26,2023-12-01,Standard Class,Sandra Lee,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,Sticky Notes Bulk Pack,91.91,5,0.05,34.61
ORD-2023-02822,2023-11-26,2023-12-03,Second Class,Christy Kennedy,Corporate,Memphis,Tennessee,South,Furniture,Bookcases,5-Shelf Bookcase Oak,449.8,4,0.3,-82.88
ORD-2023-01278,2023-11-27,2023-12-01,First Class,Jose Griffin,Consumer,Houston,Texas,Central,Technology,Laptops,Dell XPS 15,2368.74,2,0.25,120.48
ORD-2023-03772,2023-11-27,2023-12-01,Standard Class,Christopher Miranda,Corporate,Orlando,Florida,South,Office Supplies,Paper,Sticky Notes Bulk Pack,50.43,3,0.05,15.1
ORD-2023-09054,2023-11-27,2023-11-30,Standard Class,Alicia Krueger,Corporate,Jacksonville,Florida,East,Office Supplies,Art Supplies,Marker Set 24-Color,380.13,13,0.0,186.18
ORD-2023-08160,2023-11-27,2023-12-01,Standard Class,Eduardo Hart DDS,Corporate,Salt Lake City,Utah,West,Technology,Laptops,MacBook Air M3,1107.82,1,0.15,299.8
ORD-2023-00143,2023-11-27,2023-11-29,Standard Class,Patricia Rodriguez,Consumer,Miami,Florida,East,Furniture,Chairs,Standing Desk Stool,1807.03,8,0.0,151.43
ORD-2023-01109,2023-11-27,2023-12-03,Standard Class,Kara Hernandez,Consumer,Denver,Colorado,West,Office Supplies,Storage,Tape Dispenser Heavy,130.3,7,0.0,23.55
ORD-2023-01052,2023-11-27,2023-11-29,First Class,Alexa Buck,Home Office,Indianapolis,Indiana,Central,Office Supplies,Storage,Storage Boxes 12-Pack,187.76,7,0.15,49.61
ORD-2023-01195,2023-11-27,2023-11-29,Standard Class,Sharon Newton,Consumer,San Diego,California,West,Technology,Monitors,"Samsung Curved 34""",3030.54,6,0.0,646.54
ORD-2023-06096,2023-11-27,2023-11-30,Standard Class,Deborah Stewart,Home Office,Memphis,Tennessee,South,Office Supplies,Storage,Tape Dispenser Heavy,270.08,14,0.0,79.94
ORD-2023-07344,2023-11-28,2023-12-01,Second Class,Andrew Edwards,Corporate,Salt Lake City,Utah,West,Office Supplies,Binders,Expanding File Folder,147.34,11,0.0,69.95
ORD-2023-09710,2023-11-28,2023-12-03,Same Day,Laura Patel,Consumer,Denver,Colorado,West,Technology,Phones,Samsung Galaxy S24,11878.8,13,0.05,1666.43
ORD-2023-06372,2023-11-28,2023-12-03,Standard Class,Bryan Yates,Consumer,Washington,District of Columbia,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,420.05,3,0.3,-59.53
ORD-2023-06091,2023-11-28,2023-11-29,Standard Class,Rebecca Boone,Consumer,Sacramento,California,West,Office Supplies,Paper,Cardstock 250 Sheets,61.81,3,0.25,21.76
ORD-2023-09505,2023-11-28,2023-12-02,Second Class,Joel Smith,Home Office,Raleigh,North Carolina,South,Technology,Laptops,MacBook Air M3,1356.59,1,0.0,233.3
ORD-2023-07278,2023-11-28,2023-12-01,Standard Class,Michelle Martinez,Corporate,Indianapolis,Indiana,Central,Furniture,Tables,Compact Writing Desk,685.41,3,0.0,23.28
ORD-2023-07548,2023-11-28,2023-12-02,Standard Class,Brian Nichols,Consumer,San Diego,California,West,Office Supplies,Storage,Tape Dispenser Heavy,52.44,3,0.0,19.24
ORD-2023-05773,2023-11-28,2023-12-02,Second Class,Craig Dean,Corporate,Salt Lake City,Utah,West,Office Supplies,Art Supplies,Highlighter 12-Pack,45.4,5,0.4,3.32
ORD-2023-01825,2023-11-28,2023-12-01,Standard Class,Michael Anderson,Consumer,Los Angeles,California,West,Technology,Phones,Samsung Galaxy S24,2761.64,4,0.1,397.78
ORD-2023-02115,2023-11-28,2023-12-03,Standard Class,Samantha Hale,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,Legal Pads 12-Pack,239.1,11,0.2,23.72
ORD-2023-02827,2023-11-28,2023-11-29,First Class,Richard Rice,Consumer,Salt Lake City,Utah,West,Office Supplies,Paper,Sticky Notes Bulk Pack,47.53,3,0.1,5.96
ORD-2023-07923,2023-11-28,2023-12-02,Standard Class,Gary Gilbert,Corporate,Phoenix,Arizona,West,Furniture,Chairs,Standing Desk Stool,309.9,2,0.25,-6.79
ORD-2023-09123,2023-11-28,2023-12-03,Standard Class,Karen Henson,Corporate,Jacksonville,Florida,East,Office Supplies,Storage,Storage Boxes 12-Pack,26.3,1,0.25,8.19
ORD-2023-06569,2023-11-28,2023-12-02,Second Class,Erin Nash,Consumer,Tampa,Florida,South,Technology,Accessories,Webcam HD 1080p,66.7,1,0.1,6.08
ORD-2023-07288,2023-11-28,2023-12-04,First Class,Tammy Taylor,Consumer,Nashville,Tennessee,South,Technology,Laptops,MacBook Air M3,6651.64,5,0.0,2211.45
ORD-2023-02440,2023-11-28,2023-12-02,Same Day,Amanda Johnson,Consumer,Nashville,Tennessee,South,Furniture,Chairs,Standing Desk Stool,191.48,1,0.0,32.89
ORD-2023-02381,2023-11-28,2023-11-30,Second Class,Craig Nicholson,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Sticky Notes Bulk Pack,104.19,7,0.1,16.17
ORD-2023-01055,2023-11-28,2023-11-30,Second Class,Maria Coleman,Corporate,Austin,Texas,South,Office Supplies,Art Supplies,Pencil Set Mechanical,36.68,2,0.0,12.71
ORD-2023-00035,2023-11-28,2023-11-30,Standard Class,Debra Davidson,Corporate,Jacksonville,Florida,East,Office Supplies,Paper,Sticky Notes Bulk Pack,127.51,9,0.3,16.52
ORD-2023-04915,2023-11-29,2023-12-02,Standard Class,Richard Riley,Consumer,San Antonio,Texas,South,Technology,Phones,iPhone 15 Pro,872.98,1,0.0,147.6
ORD-2023-04035,2023-11-29,2023-12-02,Same Day,Susan Zimmerman,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,USB-C Hub 10-in-1,330.11,7,0.0,60.69
ORD-2023-07954,2023-11-29,2023-12-06,Standard Class,Chad Palmer,Corporate,San Antonio,Texas,South,Technology,Phones,Google Pixel 8,1266.05,2,0.05,140.16
ORD-2023-00395,2023-11-29,2023-12-01,Standard Class,Tamara Davis,Corporate,New Orleans,Louisiana,South,Technology,Monitors,"Dell UltraSharp 27""",466.64,1,0.0,98.89
ORD-2023-06913,2023-11-29,2023-12-02,Standard Class,Bryan Martin II,Home Office,Chicago,Illinois,Central,Furniture,Bookcases,Glass Display Case,522.26,2,0.05,116.39
ORD-2023-01565,2023-11-29,2023-12-06,First Class,Mary Miller,Consumer,Columbus,Ohio,Central,Furniture,Furnishings,Whiteboard 48x36,94.64,1,0.2,-11.9
ORD-2023-02150,2023-11-29,2023-12-04,Standard Class,Elizabeth Foster,Corporate,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Glass Display Case,882.31,3,0.0,49.88
ORD-2023-06188,2023-11-29,2023-12-03,First Class,Michael Fernandez,Consumer,Denver,Colorado,West,Furniture,Furnishings,Filing Cabinet 3-Drawer,186.74,1,0.0,11.72
ORD-2023-09379,2023-11-29,2023-11-30,Second Class,Allen Sanchez,Corporate,Sacramento,California,West,Technology,Monitors,"ASUS ProArt 27""",2390.06,4,0.0,486.67
ORD-2023-00049,2023-11-29,2023-12-04,Standard Class,Joshua Blair,Home Office,Orlando,Florida,South,Office Supplies,Binders,Report Covers 25-Pack,44.89,3,0.0,14.17
ORD-2023-05826,2023-11-29,2023-12-02,Second Class,Nathan Vargas,Home Office,San Francisco,California,West,Office Supplies,Paper,Cardstock 250 Sheets,120.82,6,0.2,23.47
ORD-2023-00341,2023-11-29,2023-12-05,Standard Class,Allison Smith,Home Office,Indianapolis,Indiana,Central,Furniture,Bookcases,5-Shelf Bookcase Oak,1286.48,8,0.05,128.21
ORD-2023-05108,2023-11-29,2023-12-03,Second Class,Aaron Diaz,Consumer,Louisville,Kentucky,South,Office Supplies,Paper,Legal Pads 12-Pack,47.39,2,0.1,10.39
ORD-2023-02577,2023-11-30,2023-12-03,Second Class,Danielle Mcdaniel,Corporate,Memphis,Tennessee,South,Furniture,Bookcases,Metal Storage Shelf,536.15,6,0.3,5.53
ORD-2023-00926,2023-11-30,2023-12-04,Standard Class,Brenda Smith,Home Office,New Orleans,Louisiana,South,Furniture,Chairs,Standing Desk Stool,159.05,1,0.1,12.37
ORD-2023-01392,2023-11-30,2023-12-03,Second Class,Elizabeth Hart,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Storage Boxes 12-Pack,110.07,4,0.0,49.33
ORD-2023-01496,2023-11-30,2023-12-03,First Class,Heather Ellis,Consumer,San Diego,California,West,Office Supplies,Binders,Expanding File Folder,19.34,2,0.2,4.84
ORD-2023-05023,2023-11-30,2023-12-06,First Class,Jesse Gardner,Consumer,St. Louis,Missouri,Central,Furniture,Tables,Compact Writing Desk,1124.4,5,0.1,79.55
ORD-2023-01083,2023-11-30,2023-12-02,Second Class,Brenda Gonzalez,Consumer,Raleigh,North Carolina,South,Office Supplies,Storage,Tape Dispenser Heavy,51.64,3,0.15,16.62
ORD-2023-03111,2023-11-30,2023-12-07,Same Day,Corey Barrera,Consumer,San Antonio,Texas,South,Office Supplies,Binders,3-Ring Binder Set,71.36,4,0.05,21.92
ORD-2023-02471,2023-11-30,2023-12-05,First Class,Christopher Hall,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,Cardstock 250 Sheets,22.15,1,0.25,5.28
ORD-2023-03281,2023-11-30,2023-12-07,First Class,Tammy Alvarado,Consumer,Las Vegas,Nevada,West,Technology,Phones,OnePlus 12,1241.53,3,0.2,33.07
ORD-2023-02591,2023-11-30,2023-12-03,First Class,James Dickerson,Consumer,Baltimore,Maryland,East,Technology,Monitors,"Samsung Curved 34""",948.74,2,0.1,225.03
ORD-2023-08312,2023-11-30,2023-12-04,Standard Class,Kathleen Marsh,Consumer,Raleigh,North Carolina,South,Office Supplies,Art Supplies,Highlighter 12-Pack,9.55,1,0.3,0.42
ORD-2023-02856,2023-11-30,2023-12-03,First Class,Bradley Thornton,Home Office,Richmond,Virginia,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,1072.24,5,0.0,131.21
ORD-2023-00010,2023-12-01,2023-12-04,Same Day,Ryan Munoz,Consumer,Jacksonville,Florida,East,Office Supplies,Binders,Report Covers 25-Pack,49.08,3,0.0,8.64
ORD-2023-03202,2023-12-01,2023-12-03,Second Class,Jeremy Edwards,Corporate,Detroit,Michigan,Central,Technology,Monitors,"Samsung Curved 34""",1152.05,3,0.2,256.26
ORD-2023-04747,2023-12-01,2023-12-02,Standard Class,David George,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Drawer Organizer,58.44,3,0.15,19.7
ORD-2023-05147,2023-12-01,2023-12-03,Standard Class,Cody Thompson,Consumer,Seattle,Washington,West,Technology,Monitors,"Samsung Curved 34""",4158.1,7,0.05,918.39
ORD-2023-03331,2023-12-01,2023-12-06,Second Class,Carla James,Consumer,Boston,Massachusetts,East,Technology,Monitors,"ASUS ProArt 27""",564.78,1,0.0,187.63
ORD-2023-04443,2023-12-01,2023-12-03,Standard Class,George Weber,Home Office,New York,New York,East,Furniture,Furnishings,Whiteboard 48x36,1395.14,11,0.05,-72.06
ORD-2023-06650,2023-12-01,2023-12-07,Standard Class,Casey Foster,Home Office,Washington,District of Columbia,East,Office Supplies,Art Supplies,Highlighter 12-Pack,83.68,6,0.1,23.45
ORD-2023-04613,2023-12-01,2023-12-04,Second Class,Lisa Hall,Consumer,Miami,Florida,East,Furniture,Chairs,Standing Desk Stool,167.6,1,0.15,29.03
ORD-2023-03308,2023-12-01,2023-12-06,First Class,Eileen Valdez,Corporate,Los Angeles,California,West,Office Supplies,Paper,Sticky Notes Bulk Pack,31.71,2,0.1,10.97
ORD-2023-06699,2023-12-01,2023-12-02,Standard Class,Dennis Guerra,Home Office,San Francisco,California,West,Office Supplies,Paper,Sticky Notes Bulk Pack,57.7,5,0.25,12.73
ORD-2023-04601,2023-12-01,2023-12-04,Same Day,Jennifer Townsend,Home Office,San Francisco,California,West,Technology,Accessories,USB-C Hub 10-in-1,314.33,7,0.0,97.93
ORD-2023-09901,2023-12-01,2023-12-04,Standard Class,Briana Curry,Home Office,San Francisco,California,West,Office Supplies,Paper,Sticky Notes Bulk Pack,38.92,2,0.0,15.69
ORD-2023-00927,2023-12-01,2023-12-02,Standard Class,Vickie Anderson,Corporate,Portland,Oregon,West,Furniture,Tables,Corner Desk L-Shape,430.28,1,0.05,17.25
ORD-2023-00940,2023-12-01,2023-12-03,Second Class,Curtis Wilkerson,Home Office,Sacramento,California,West,Technology,Laptops,ThinkPad X1 Carbon,3256.61,4,0.3,138.81
ORD-2023-00490,2023-12-01,2023-12-06,Second Class,Lance Simmons,Consumer,Orlando,Florida,South,Office Supplies,Art Supplies,Pen Set Professional,130.71,4,0.1,52.62
ORD-2023-04352,2023-12-01,2023-12-07,Standard Class,Michael Oliver,Corporate,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Floating Wall Shelf Set,359.99,5,0.1,-19.87
ORD-2023-08358,2023-12-02,2023-12-06,Second Class,Robert Scott MD,Consumer,Las Vegas,Nevada,West,Furniture,Tables,Compact Writing Desk,229.91,1,0.0,8.96
ORD-2023-03105,2023-12-02,2023-12-03,Standard Class,Emily Salazar,Corporate,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Glass Display Case,1067.51,6,0.4,43.64
ORD-2023-09303,2023-12-02,2023-12-07,Second Class,Jorge Spencer,Consumer,New Orleans,Louisiana,South,Technology,Phones,Samsung Galaxy S24,537.23,1,0.4,76.42
ORD-2023-02692,2023-12-02,2023-12-08,Second Class,Lauren Trujillo,Consumer,Nashville,Tennessee,South,Technology,Monitors,"LG 4K 32""",317.33,1,0.3,54.12
ORD-2023-02180,2023-12-02,2023-12-06,Second Class,Christine Williams,Corporate,Milwaukee,Wisconsin,Central,Technology,Monitors,"LG 4K 32""",2309.05,8,0.2,461.9
ORD-2023-03403,2023-12-02,2023-12-08,Standard Class,Virginia Clark,Consumer,Atlanta,Georgia,East,Office Supplies,Art Supplies,Pen Set Professional,73.89,2,0.0,31.92
ORD-2023-08278,2023-12-02,2023-12-06,Standard Class,David Cruz,Corporate,Richmond,Virginia,East,Office Supplies,Storage,Tape Dispenser Heavy,13.68,1,0.3,2.12
ORD-2023-06065,2023-12-02,2023-12-07,Standard Class,Jenny Soto,Consumer,Denver,Colorado,West,Technology,Phones,OnePlus 12,362.35,1,0.3,3.72
ORD-2023-06355,2023-12-02,2023-12-06,Standard Class,Jamie Mclaughlin,Corporate,Denver,Colorado,West,Technology,Monitors,"ASUS ProArt 27""",406.73,1,0.25,77.04
ORD-2023-09299,2023-12-02,2023-12-05,Same Day,Kevin Davis,Consumer,Baltimore,Maryland,East,Furniture,Chairs,Task Chair Standard,1132.97,10,0.25,-128.36
ORD-2023-09461,2023-12-02,2023-12-07,Standard Class,Cynthia Moore,Home Office,Nashville,Tennessee,South,Technology,Phones,Samsung Galaxy S24,929.83,1,0.0,201.85
ORD-2023-00754,2023-12-02,2023-12-05,Standard Class,Jennifer Porter,Consumer,San Diego,California,West,Technology,Accessories,USB-C Hub 10-in-1,213.72,5,0.05,24.91
ORD-2023-05205,2023-12-02,2023-12-07,Second Class,Allison Branch,Consumer,Memphis,Tennessee,South,Furniture,Tables,Standing Desk Electric,7354.21,14,0.1,1193.74
ORD-2023-01381,2023-12-02,2023-12-05,Standard Class,Kevin Nguyen,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,AirPods Pro,468.93,2,0.0,134.18
ORD-2023-04373,2023-12-02,2023-12-06,Same Day,Susan Garcia,Consumer,Los Angeles,California,West,Furniture,Bookcases,Glass Display Case,1490.62,6,0.15,-131.17
ORD-2023-01860,2023-12-02,2023-12-09,Same Day,Brent Rojas,Consumer,San Antonio,Texas,South,Technology,Laptops,ThinkPad X1 Carbon,4044.84,4,0.2,418.92
ORD-2023-01689,2023-12-02,2023-12-05,Standard Class,Melissa Jensen,Corporate,Birmingham,Alabama,South,Office Supplies,Storage,Storage Boxes 12-Pack,180.26,5,0.0,68.47
ORD-2023-08485,2023-12-02,2023-12-08,Standard Class,Joshua Nelson,Home Office,Portland,Oregon,West,Technology,Accessories,Webcam HD 1080p,165.95,2,0.05,32.81
ORD-2023-04422,2023-12-02,2023-12-05,Standard Class,Patricia Zamora,Consumer,Austin,Texas,South,Technology,Accessories,Logitech MX Master,86.29,1,0.1,16.33
ORD-2023-01394,2023-12-02,2023-12-06,Same Day,Robert Woods,Consumer,San Francisco,California,West,Furniture,Bookcases,Glass Display Case,1391.62,5,0.0,31.75
ORD-2023-02164,2023-12-03,2023-12-08,First Class,Tammy Williams MD,Home Office,San Antonio,Texas,South,Office Supplies,Binders,3-Ring Binder Set,43.0,2,0.15,13.91
ORD-2023-08101,2023-12-03,2023-12-06,Standard Class,Nicole Smith,Home Office,Miami,Florida,East,Office Supplies,Art Supplies,Highlighter 12-Pack,27.08,2,0.0,9.37
ORD-2023-07851,2023-12-03,2023-12-09,Same Day,Laura Cox,Home Office,Tampa,Florida,South,Office Supplies,Binders,3-Ring Binder Set,36.91,2,0.25,6.88
ORD-2023-04892,2023-12-03,2023-12-06,Standard Class,Daniel Merritt,Consumer,Portland,Oregon,West,Furniture,Tables,Standing Desk Electric,1739.59,3,0.0,114.2
ORD-2023-09864,2023-12-03,2023-12-06,Standard Class,Jacob Moore,Corporate,Jacksonville,Florida,East,Furniture,Tables,Standing Desk Electric,585.85,1,0.05,67.56
ORD-2023-01069,2023-12-03,2023-12-04,Standard Class,Laura Lee,Corporate,Boston,Massachusetts,East,Furniture,Bookcases,Floating Wall Shelf Set,563.97,7,0.05,-18.91
ORD-2023-00362,2023-12-03,2023-12-04,Standard Class,Laurie Hoffman,Home Office,Boston,Massachusetts,East,Technology,Accessories,AirPods Pro,3255.09,14,0.15,321.13
ORD-2023-09339,2023-12-03,2023-12-05,First Class,Hannah Wilson,Consumer,Atlanta,Georgia,East,Office Supplies,Storage,Storage Boxes 12-Pack,58.5,2,0.05,15.34
ORD-2023-00686,2023-12-03,2023-12-05,Standard Class,Mr. Michael Scott PhD,Consumer,Seattle,Washington,West,Furniture,Chairs,Standing Desk Stool,1035.27,5,0.0,-13.3
ORD-2023-01645,2023-12-03,2023-12-06,Second Class,Ryan Marsh,Consumer,Raleigh,North Carolina,South,Technology,Accessories,Logitech MX Master,98.58,1,0.1,14.33
ORD-2023-02523,2023-12-03,2023-12-08,Standard Class,Mark Carter,Consumer,Boston,Massachusetts,East,Furniture,Bookcases,Floating Wall Shelf Set,58.36,1,0.25,5.79
ORD-2023-01528,2023-12-03,2023-12-08,First Class,Bradley Duncan,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Storage Boxes 12-Pack,20.34,1,0.3,6.28
ORD-2023-00180,2023-12-03,2023-12-07,Second Class,Robert Oconnell,Consumer,Seattle,Washington,West,Furniture,Bookcases,Glass Display Case,596.49,2,0.0,-18.33
ORD-2023-08010,2023-12-03,2023-12-08,Same Day,Melinda Thompson,Corporate,San Antonio,Texas,South,Furniture,Tables,Corner Desk L-Shape,431.23,1,0.0,26.38
ORD-2023-02700,2023-12-03,2023-12-06,Standard Class,Catherine Williams,Corporate,Washington,District of Columbia,East,Furniture,Chairs,Task Chair Standard,548.92,4,0.1,-36.16
ORD-2023-08094,2023-12-03,2023-12-06,First Class,Robert Jenkins,Consumer,Denver,Colorado,West,Office Supplies,Binders,3-Ring Binder Set,160.65,10,0.3,50.81
ORD-2023-03581,2023-12-04,2023-12-07,Standard Class,Brian Barrett,Consumer,Tampa,Florida,South,Furniture,Furnishings,Filing Cabinet 3-Drawer,962.68,5,0.0,32.34
ORD-2023-01234,2023-12-04,2023-12-05,Standard Class,Kristin Andrews,Consumer,Birmingham,Alabama,South,Technology,Laptops,HP Spectre x360,2401.74,2,0.0,720.74
ORD-2023-01016,2023-12-04,2023-12-05,Same Day,Lori Flowers MD,Consumer,Detroit,Michigan,Central,Furniture,Bookcases,Floating Wall Shelf Set,65.07,1,0.25,2.67
ORD-2023-01140,2023-12-04,2023-12-08,Second Class,Ernest Bush,Home Office,Memphis,Tennessee,South,Technology,Laptops,MacBook Air M3,904.13,1,0.3,120.18
ORD-2023-01654,2023-12-04,2023-12-06,Same Day,Stephanie Herrera,Consumer,Denver,Colorado,West,Technology,Laptops,Dell XPS 15,2004.43,2,0.2,324.3
